cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged,unstable_den,sparse_bg
OTHER,TESTICULAR SEMINOMA (PURE) STAGE II,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTICULAR SWELLING,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,TESTICULAR TORSION,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,TESTICULAR YOLK SAC TUMOUR,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TESTIS CANCER,27,565304,0,171,27,0.016734,0.001025,0.273243,0.016686,0.001014,0.27465,28.374033,False,True,False
OTHER,TESTIS CANCER RECURRENT,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TESTIS DISCOMFORT,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,TETANUS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TETANY,45,565286,0,171,45,0.027686,0.001712,0.447634,0.027608,0.001694,0.449967,16.889055,False,True,False
OTHER,TETHERED CORD SYNDROME,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,TETHERED ORAL TISSUE,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THALAMIC INFARCTION,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,THALAMIC STROKE,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THALAMUS HAEMORRHAGE,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,THALASSAEMIA,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,THALASSAEMIA ALPHA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THALASSAEMIA BETA,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,THALASSAEMIA MINOR,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THANATOPHOBIA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THECAL SAC COMPRESSION,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,THEFT,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THERAPEUTIC AGENT-DIAGNOSTIC TEST INTERACTION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THERAPEUTIC ASPIRATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THERAPEUTIC DRUG MONITORING ANALYSIS INCORRECTLY PERFORMED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THERAPEUTIC DRUG MONITORING ANALYSIS NOT PERFORMED,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,THERAPEUTIC EMBOLISATION,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THERAPEUTIC NERVE ABLATION,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,THERAPEUTIC OVARIAN SUPPRESSION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THERAPEUTIC PROCEDURE,36,565295,0,171,36,0.02221,0.001369,0.360436,0.022147,0.001354,0.362304,21.23406,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT DECREASED,3656,561675,1,170,3656,1.105858,0.156624,7.808005,1.106547,0.15493,7.903217,0.010196,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT DELAYED,418,564913,0,171,418,0.254654,0.015965,4.061829,0.254102,0.015803,4.08585,1.090282,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT INCOMPLETE,7518,557813,1,170,7518,2.274027,0.322118,16.053741,2.291198,0.32084,16.36202,0.723298,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT INCREASED,51,565280,0,171,51,0.031337,0.001942,0.505768,0.031249,0.001921,0.508412,14.828487,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT PROLONGED,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECT VARIABLE,293,565038,0,171,293,0.178592,0.011189,2.85063,0.178166,0.011072,2.866848,1.886736,False,True,False
OTHER,THERAPEUTIC PRODUCT EFFECTIVE FOR UNAPPROVED INDICATION,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,THERAPEUTIC PRODUCT INEFFECTIVE,456,564875,0,171,456,0.277777,0.017417,4.430034,0.277193,0.017241,4.456534,0.938627,False,True,False
OTHER,THERAPEUTIC PRODUCT INEFFECTIVE FOR UNAPPROVED INDICATION,20,565311,0,171,20,0.012474,0.000757,0.205434,0.012438,0.000749,0.206485,38.160053,False,True,False
OTHER,THERAPEUTIC REACTION TIME DECREASED,948,564383,0,171,948,0.577155,0.036218,9.19732,0.576444,0.035883,9.260424,0.155075,False,True,False
OTHER,THERAPEUTIC RESPONSE CHANGED,68,565263,0,171,68,0.041682,0.002591,0.670484,0.041566,0.002563,0.674015,10.938017,False,True,False
OTHER,THERAPEUTIC RESPONSE DECREASED,2324,563007,0,171,2324,1.41444,0.088798,22.53022,1.416151,0.088191,22.740276,0.060954,False,True,False
OTHER,THERAPEUTIC RESPONSE DELAYED,142,565189,0,171,142,0.08671,0.005419,1.387504,0.08648,0.005361,1.395015,4.79409,False,True,False
OTHER,THERAPEUTIC RESPONSE INCREASED,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,THERAPEUTIC RESPONSE PROLONGED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THERAPEUTIC RESPONSE SHORTENED,4371,560960,0,171,4371,2.660023,0.167019,42.364849,2.672959,0.166482,42.91588,0.521956,False,True,False
OTHER,THERAPEUTIC RESPONSE UNEXPECTED,1597,563734,0,171,1597,0.972066,0.061018,15.485875,0.971987,0.060522,15.610091,0.000402,False,True,False
OTHER,THERAPY CESSATION,891,564440,0,171,891,0.542471,0.03404,8.645012,0.541748,0.033721,8.703447,0.193141,False,True,False
OTHER,THERAPY CHANGE,186,565145,0,171,186,0.113484,0.0071,1.813844,0.113191,0.007025,1.823811,3.454543,False,True,False
OTHER,THERAPY INTERRUPTED,3067,562264,0,171,3067,1.866549,0.11719,29.7296,1.871277,0.116542,30.046435,0.202213,False,True,False
OTHER,THERAPY NON-RESPONDER,2398,562933,0,171,2398,1.459468,0.091626,23.247252,1.461426,0.091011,23.467077,0.072618,False,True,False
OTHER,THERAPY PARTIAL RESPONDER,832,564499,0,171,832,0.50657,0.031785,8.073325,0.505842,0.031485,8.127045,0.240526,False,True,False
OTHER,THERAPY RESPONDER,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,THERMAL BURN,361,564970,0,171,361,0.21997,0.013787,3.509522,0.219471,0.013645,3.529918,1.381998,False,True,False
OTHER,THERMAL BURNS OF EYE,20,565311,0,171,20,0.012474,0.000757,0.205434,0.012438,0.000749,0.206485,38.160053,False,True,False
OTHER,THERMOANAESTHESIA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THERMOHYPERAESTHESIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THERMOHYPOAESTHESIA,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,THINKING ABNORMAL,589,564742,0,171,589,0.358706,0.0225,5.718751,0.358037,0.022277,5.754321,0.573364,False,True,False
OTHER,THIOPURINE METHYLTRANSFERASE DECREASED,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,THIRST,732,564599,0,171,732,0.44572,0.027964,7.104365,0.445001,0.027695,7.150368,0.344852,False,True,False
OTHER,THIRST DECREASED,32,565299,0,171,32,0.019776,0.001216,0.321683,0.01972,0.001203,0.323346,23.926392,False,True,False
OTHER,THORACIC CAVITY DRAINAGE,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,THORACIC HAEMORRHAGE,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,THORACIC OPERATION,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,THORACIC OUTLET SYNDROME,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,THORACIC RADICULOPATHY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,THORACIC SPINAL STENOSIS,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THORACIC VERTEBRAL FRACTURE,146,565185,0,171,146,0.089144,0.005572,1.426262,0.088908,0.005512,1.433994,4.638847,False,True,False
OTHER,THORACOTOMY,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THOUGHT BLOCKING,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,THOUGHT BROADCASTING,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THREAT OF REDUNDANCY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THREATENED LABOUR,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,THROAT CANCER,109,565222,0,171,109,0.06663,0.004158,1.06775,0.066449,0.004113,1.073463,6.509007,False,True,False
OTHER,THROAT CLEARING,657,564674,0,171,657,0.400083,0.025098,6.377644,0.399385,0.024853,6.418087,0.449963,False,True,False
OTHER,THROAT IRRITATION,2448,562883,0,171,2448,1.489893,0.093536,23.731732,1.492024,0.092917,23.958267,0.080875,False,True,False
OTHER,THROAT LESION,43,565288,0,171,43,0.026469,0.001636,0.428257,0.026394,0.001618,0.430486,17.700904,False,True,False
OTHER,THROAT TIGHTNESS,787,564544,0,171,787,0.479187,0.030066,7.637293,0.478461,0.029779,7.687498,0.283242,False,True,False
OTHER,THROMBECTOMY,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THROMBIN TIME PROLONGED,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THROMBIN TIME SHORTENED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THROMBOANGIITIS OBLITERANS,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,THROMBOCYTOPENIA,4265,561066,0,171,4265,2.595523,0.162968,41.337751,2.607653,0.162414,41.86751,0.49407,False,True,False
OTHER,THROMBOCYTOPENIA NEONATAL,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,THROMBOCYTOPENIC PURPURA,28,565303,0,171,28,0.017342,0.001063,0.282931,0.017292,0.001051,0.284389,27.361769,False,True,False
OTHER,THROMBOCYTOSIS,170,565161,0,171,170,0.103748,0.006489,1.658811,0.103478,0.00642,1.667877,3.861097,False,True,False
OTHER,THROMBOLYSIS,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,THROMBOPHLEBITIS,112,565219,0,171,112,0.068455,0.004272,1.096819,0.06827,0.004227,1.102693,6.311474,False,True,False
OTHER,THROMBOPHLEBITIS MIGRANS,51,565280,0,171,51,0.031337,0.001942,0.505768,0.031249,0.001921,0.508412,14.828487,False,True,False
OTHER,THROMBOPHLEBITIS SEPTIC,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,THROMBOPOIETIN LEVEL ABNORMAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THROMBOSED VARICOSE VEIN,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,THROMBOSIS,2987,562344,0,171,2987,1.81787,0.114133,28.954431,1.822215,0.113486,29.258842,0.184928,False,True,False
OTHER,THROMBOSIS IN DEVICE,37,565294,0,171,37,0.022818,0.001407,0.370125,0.022754,0.001392,0.372044,20.649581,False,True,False
OTHER,THROMBOSIS MESENTERIC VESSEL,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THROMBOSIS PROPHYLAXIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THROMBOSIS WITH THROMBOCYTOPENIA SYNDROME,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,THROMBOTIC CEREBRAL INFARCTION,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,THROMBOTIC MICROANGIOPATHY,380,564951,0,171,380,0.231531,0.014513,3.693624,0.231014,0.014365,3.715216,1.274487,False,True,False
OTHER,THROMBOTIC STROKE,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,THROMBOTIC THROMBOCYTOPENIC PURPURA,53,565278,0,171,53,0.032554,0.002018,0.525146,0.032463,0.001996,0.527894,14.243477,False,True,False
OTHER,THUMB SUCKING,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THUNDERCLAP HEADACHE,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,THYMECTOMY,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,THYMIC CARCINOMA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYMOMA,28,565303,0,171,28,0.017342,0.001063,0.282931,0.017292,0.001051,0.284389,27.361769,False,True,False
OTHER,THYMOMA MALIGNANT,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYMOMA MALIGNANT RECURRENT,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYMUS DISORDER,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THYMUS ENLARGEMENT,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THYMUS HYPOPLASIA,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,THYROGLOBULIN INCREASED,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,THYROGLOBULIN PRESENT,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROGLOSSAL CYST,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID ADENOMA,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THYROID ATROPHY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID CALCIFICATION,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,THYROID CANCER,236,565095,0,171,236,0.143908,0.009011,2.298323,0.14355,0.008916,2.311162,2.542081,False,True,False
OTHER,THYROID CANCER METASTATIC,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,THYROID CANCER RECURRENT,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THYROID CANCER STAGE I,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROID CANCER STAGE III,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROID CANCER STAGE IV,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROID CYST,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,THYROID DERMATOPATHY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID DISORDER,911,564420,0,171,911,0.55464,0.034804,8.838804,0.553921,0.03448,8.898865,0.178996,False,True,False
OTHER,THYROID DYSFUNCTION IN PREGNANCY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,THYROID FUNCTION TEST ABNORMAL,104,565227,0,171,104,0.063587,0.003967,1.019303,0.063414,0.003924,1.024746,6.863426,False,True,False
OTHER,THYROID FUNCTION TEST NORMAL,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROID GLAND ABSCESS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID GLAND INJURY,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,THYROID HAEMORRHAGE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID HORMONES DECREASED,86,565245,0,171,86,0.052635,0.003279,0.844893,0.05249,0.003244,0.849374,8.478085,False,True,False
OTHER,THYROID HORMONES INCREASED,91,565240,0,171,91,0.055677,0.00347,0.89334,0.055524,0.003433,0.898088,7.965978,False,True,False
OTHER,THYROID HORMONES TEST,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID MASS,317,565014,0,171,317,0.193196,0.012106,3.08318,0.192743,0.011981,3.100854,1.682938,False,True,False
OTHER,THYROID NEOPLASM,34,565297,0,171,34,0.020993,0.001292,0.341059,0.020933,0.001278,0.342825,22.503268,False,True,False
OTHER,THYROID OPERATION,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,THYROID PAIN,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THYROID STIMULATING HORMONE DEFICIENCY,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,THYROID STIMULATING IMMUNOGLOBULIN,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROID STIMULATING IMMUNOGLOBULIN INCREASED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROIDECTOMY,54,565277,0,171,54,0.033163,0.002056,0.534835,0.03307,0.002034,0.537635,13.966943,False,True,False
OTHER,THYROIDITIS,253,565078,0,171,253,0.154253,0.00966,2.463046,0.153873,0.009559,2.476881,2.315036,False,True,False
OTHER,THYROIDITIS ACUTE,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THYROIDITIS SUBACUTE,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,THYROTOXIC CARDIOMYOPATHY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,THYROTOXIC CRISIS,62,565269,0,171,62,0.038031,0.002362,0.612349,0.037924,0.002336,0.615565,12.071058,False,True,False
OTHER,THYROTOXIC MYOPATHY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,THYROTOXIC PERIODIC PARALYSIS,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,THYROXINE ABNORMAL,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,THYROXINE DECREASED,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,THYROXINE FREE ABNORMAL,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,THYROXINE FREE DECREASED,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,THYROXINE FREE INCREASED,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,THYROXINE INCREASED,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,TIBIA FRACTURE,271,565060,0,171,271,0.165206,0.010348,2.637459,0.164804,0.01024,2.652359,2.106271,False,True,False
OTHER,TIBIAL TORSION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TIC,162,565169,0,171,162,0.09888,0.006183,1.581295,0.098621,0.006117,1.589914,4.094662,False,True,False
OTHER,TICK PARALYSIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TICK REMOVAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TICK-BORNE FEVER,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,TICK-BORNE VIRAL ENCEPHALITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,TIDAL VOLUME DECREASED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TILT TABLE TEST POSITIVE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,TIME PERCEPTION ALTERED,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,TINEA BARBAE,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TINEA CAPITIS,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,TINEA CRURIS,30,565301,0,171,30,0.018559,0.001139,0.302306,0.018506,0.001127,0.303867,25.533223,False,True,False
